,Label,Precision,Recall,F-Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count
388,PN6,0.0,0.0,0.0,1,1,0,0,1,65,66
389,PN6,0.0,0.0,0.0,1,0,0,0,0,66,66
390,NB4,0.0,0.0,0.0,1,0,0,0,0,67,67
391,NB4,0.0,0.0,0.0,1,0,0,0,0,67,67
392,NB4,0.0,0.0,0.0,1,0,0,0,0,67,67
393,NB4,0.0,0.0,0.0,1,0,0,0,0,67,67
394,NB4,0.0,0.0,0.0,1,0,0,0,0,67,67
395,NB4,0.0,0.0,0.0,1,0,0,0,0,67,67
396,NB4,0.0,0.0,0.0,1,0,0,0,0,66,66
397,NB4,0.0,0.0,0.0,1,0,0,0,0,66,66
398,NB4,0.0,0.0,0.0,1,1,0,0,1,65,66
399,NB4,0.0,0.0,0.0,1,0,0,0,0,66,66
400,NB5,0.0,0.0,0.0,4,0,0,2,0,65,67
401,NB5,0.0,0.0,0.0,4,0,0,1,0,66,67
402,NB5,0.0,0.0,0.0,4,0,0,5,0,62,67
403,NB5,0.0,0.0,0.0,4,0,0,5,0,62,67
404,NB5,0.0,0.0,0.0,4,0,0,5,0,62,67
405,NB5,0.0,0.0,0.0,4,0,0,3,0,64,67
406,NB5,0.0,0.0,0.0,4,0,0,5,0,61,66
407,NB5,0.0,0.0,0.0,4,1,0,0,1,65,66
408,NB5,0.0,0.0,0.0,4,0,0,5,0,61,66
409,NB5,0.0,0.0,0.0,4,3,0,0,3,63,66
410,PB6,0.0,0.0,0.0,6,0,0,0,0,67,67
411,PB6,0.0,0.0,0.0,6,1,0,0,1,66,67
412,PB6,0.0,0.0,0.0,6,1,0,0,1,66,67
413,PB6,0.0,0.0,0.0,6,0,0,0,0,67,67
414,PB6,0.0,0.0,0.0,6,0,0,0,0,67,67
415,PB6,0.0,0.0,0.0,6,1,0,0,1,66,67
416,PB6,0.0,0.0,0.0,6,1,0,0,1,65,66
417,PB6,0.0,0.0,0.0,6,1,0,0,1,65,66
418,PB6,0.0,0.0,0.0,6,1,0,0,1,65,66
419,PB6,0.0,0.0,0.0,6,0,0,0,0,66,66
420,R4,0.0,0.0,0.0,1,0,0,0,0,67,67
421,R4,0.0,0.0,0.0,1,0,0,0,0,67,67
422,R4,0.0,0.0,0.0,1,0,0,0,0,67,67
423,R4,0.0,0.0,0.0,1,0,0,0,0,67,67
424,R4,0.0,0.0,0.0,1,0,0,0,0,67,67
425,R4,0.0,0.0,0.0,1,0,0,0,0,67,67
426,R4,0.0,0.0,0.0,1,0,0,0,0,66,66
427,R4,0.0,0.0,0.0,1,0,0,0,0,66,66
428,R4,0.0,0.0,0.0,1,1,0,0,1,65,66
429,R4,0.0,0.0,0.0,1,0,0,0,0,66,66
430,PN1,0.0,0.0,0.0,1,0,0,0,0,67,67
431,PN1,0.0,0.0,0.0,1,0,0,0,0,67,67
432,PN1,0.0,0.0,0.0,1,0,0,0,0,67,67
433,PN1,0.0,0.0,0.0,1,0,0,0,0,67,67
434,PN1,0.0,0.0,0.0,1,0,0,0,0,67,67
435,PN1,0.0,0.0,0.0,1,0,0,0,0,67,67
436,PN1,0.0,0.0,0.0,1,0,0,0,0,66,66
437,PN1,0.0,0.0,0.0,1,0,0,0,0,66,66
438,PN1,0.0,0.0,0.0,1,1,0,0,1,65,66
439,PN1,0.0,0.0,0.0,1,0,0,0,0,66,66
440,SA1,0.0,0.0,0.0,2,0,0,0,0,67,67
441,SA1,0.0,0.0,0.0,2,1,0,0,1,66,67
442,SA1,0.0,0.0,0.0,2,0,0,0,0,67,67
443,SA1,0.0,0.0,0.0,2,0,0,0,0,67,67
444,SA1,0.0,0.0,0.0,2,0,0,0,0,67,67
445,SA1,0.0,0.0,0.0,2,0,0,0,0,67,67
446,SA1,0.0,0.0,0.0,2,0,0,0,0,66,66
447,SA1,0.0,0.0,0.0,2,0,0,0,0,66,66
448,SA1,0.0,0.0,0.0,2,1,0,0,1,65,66
449,SA1,0.0,0.0,0.0,2,0,0,0,0,66,66
450,RD1,0.0,0.0,0.0,2,0,0,0,0,67,67
451,RD1,0.0,0.0,0.0,2,1,0,0,1,66,67
452,RD1,0.0,0.0,0.0,2,0,0,0,0,67,67
453,RD1,0.0,0.0,0.0,2,0,0,0,0,67,67
454,RD1,0.0,0.0,0.0,2,1,0,0,1,66,67
455,RD1,0.0,0.0,0.0,2,0,0,0,0,67,67
456,RD1,0.0,0.0,0.0,2,0,0,0,0,66,66
457,RD1,0.0,0.0,0.0,2,0,0,0,0,66,66
458,RD1,0.0,0.0,0.0,2,0,0,0,0,66,66
459,RD1,0.0,0.0,0.0,2,0,0,0,0,66,66
460,RD2,0.0,0.0,0.0,1,0,0,0,0,67,67
461,RD2,0.0,0.0,0.0,1,0,0,0,0,67,67
462,RD2,0.0,0.0,0.0,1,0,0,0,0,67,67
463,RD2,0.0,0.0,0.0,1,0,0,0,0,67,67
464,RD2,0.0,0.0,0.0,1,0,0,0,0,67,67
465,RD2,0.0,0.0,0.0,1,0,0,0,0,67,67
466,RD2,0.0,0.0,0.0,1,0,0,0,0,66,66
467,RD2,0.0,0.0,0.0,1,0,0,0,0,66,66
468,RD2,0.0,0.0,0.0,1,1,0,0,1,65,66
469,RD2,0.0,0.0,0.0,1,0,0,0,0,66,66
470,RD7,0.0,0.0,0.0,1,0,0,0,0,67,67
471,RD7,0.0,0.0,0.0,1,0,0,0,0,67,67
472,RD7,0.0,0.0,0.0,1,0,0,0,0,67,67
473,RD7,0.0,0.0,0.0,1,0,0,0,0,67,67
474,RD7,0.0,0.0,0.0,1,0,0,0,0,67,67
475,RD7,0.0,0.0,0.0,1,0,0,0,0,67,67
476,RD7,0.0,0.0,0.0,1,0,0,0,0,66,66
477,RD7,0.0,0.0,0.0,1,0,0,0,0,66,66
478,RD7,0.0,0.0,0.0,1,1,0,0,1,65,66
479,RD7,0.0,0.0,0.0,1,0,0,0,0,66,66
480,S2,0.0,0.0,0.0,1,0,0,0,0,67,67
481,S2,0.0,0.0,0.0,1,0,0,0,0,67,67
482,S2,0.0,0.0,0.0,1,0,0,0,0,67,67
483,S2,0.0,0.0,0.0,1,0,0,0,0,67,67
484,S2,0.0,0.0,0.0,1,0,0,0,0,67,67
485,S2,0.0,0.0,0.0,1,0,0,0,0,67,67
486,S2,0.0,0.0,0.0,1,0,0,0,0,66,66
487,S2,0.0,0.0,0.0,1,0,0,0,0,66,66
488,S2,0.0,0.0,0.0,1,1,0,0,1,65,66
489,S2,0.0,0.0,0.0,1,0,0,0,0,66,66
490,SP2,0.0,0.0,0.0,10,0,0,6,0,61,67
491,SP2,0.0,0.0,0.0,10,0,0,4,0,63,67
492,SP2,0.0,0.0,0.0,10,2,0,0,2,65,67
493,SP2,0.0,0.0,0.0,10,2,0,0,2,65,67
494,SP2,0.0,0.0,0.0,10,0,0,5,0,62,67
495,SP2,0.0,0.0,0.0,10,3,0,5,3,59,67
496,SP2,0.0,0.0,0.0,10,1,0,3,1,62,66
497,SP2,0.0,0.0,0.0,10,1,0,1,1,64,66
498,SP2,0.0,0.0,0.0,10,0,0,6,0,60,66
499,SP2,0.0,0.0,0.0,10,1,0,0,1,65,66
500,SP3,0.0,0.0,0.0,1,0,0,0,0,67,67
501,SP3,0.0,0.0,0.0,1,0,0,0,0,67,67
502,SP3,0.0,0.0,0.0,1,0,0,0,0,67,67
503,SP3,0.0,0.0,0.0,1,0,0,0,0,67,67
504,SP3,0.0,0.0,0.0,1,0,0,0,0,67,67
505,SP3,0.0,0.0,0.0,1,0,0,0,0,67,67
506,SP3,0.0,0.0,0.0,1,1,0,0,1,65,66
507,SP3,0.0,0.0,0.0,1,0,0,0,0,66,66
508,SP3,0.0,0.0,0.0,1,0,0,0,0,66,66
509,SP3,0.0,0.0,0.0,1,0,0,0,0,66,66
510,SS1,0.0,0.0,0.0,3,2,0,0,2,65,67
511,SS1,0.0,0.0,0.0,3,0,0,0,0,67,67
512,SS1,0.0,0.0,0.0,3,0,0,2,0,65,67
513,SS1,0.0,0.0,0.0,3,0,0,1,0,66,67
514,SS1,0.0,0.0,0.0,3,0,0,1,0,66,67
515,SS1,0.0,0.0,0.0,3,1,0,0,1,66,67
516,SS1,0.0,0.0,0.0,3,0,0,0,0,66,66
517,SS1,0.0,0.0,0.0,3,0,0,1,0,65,66
518,SS1,0.0,0.0,0.0,3,0,0,2,0,64,66
519,SS1,0.0,0.0,0.0,3,0,0,0,0,66,66
520,SS2,0.0,0.0,0.0,2,0,0,0,0,67,67
521,SS2,0.0,0.0,0.0,2,0,0,0,0,67,67
522,SS2,0.0,0.0,0.0,2,0,0,0,0,67,67
523,SS2,0.0,0.0,0.0,2,0,0,0,0,67,67
524,SS2,0.0,0.0,0.0,2,0,0,0,0,67,67
525,SS2,0.0,0.0,0.0,2,0,0,0,0,67,67
526,SS2,0.0,0.0,0.0,2,0,0,0,0,66,66
527,SS2,0.0,0.0,0.0,2,1,0,0,1,65,66
528,SS2,0.0,0.0,0.0,2,1,0,0,1,65,66
529,SS2,0.0,0.0,0.0,2,0,0,0,0,66,66
530,SS4,0.0,0.0,0.0,1,0,0,0,0,67,67
531,SS4,0.0,0.0,0.0,1,0,0,0,0,67,67
532,SS4,0.0,0.0,0.0,1,0,0,0,0,67,67
533,SS4,0.0,0.0,0.0,1,0,0,0,0,67,67
534,SS4,0.0,0.0,0.0,1,0,0,0,0,67,67
535,SS4,0.0,0.0,0.0,1,0,0,0,0,67,67
536,SS4,0.0,0.0,0.0,1,0,0,0,0,66,66
537,SS4,0.0,0.0,0.0,1,0,0,0,0,66,66
538,SS4,0.0,0.0,0.0,1,0,0,0,0,66,66
539,SS4,0.0,0.0,0.0,1,1,0,0,1,65,66
540,SS6,0.0,0.0,0.0,1,0,0,0,0,67,67
541,SS6,0.0,0.0,0.0,1,0,0,0,0,67,67
542,SS6,0.0,0.0,0.0,1,0,0,0,0,67,67
543,SS6,0.0,0.0,0.0,1,1,0,0,1,66,67
544,SS6,0.0,0.0,0.0,1,0,0,0,0,67,67
545,SS6,0.0,0.0,0.0,1,0,0,0,0,67,67
546,SS6,0.0,0.0,0.0,1,0,0,0,0,66,66
547,SS6,0.0,0.0,0.0,1,0,0,0,0,66,66
548,SS6,0.0,0.0,0.0,1,0,0,0,0,66,66
549,SS6,0.0,0.0,0.0,1,0,0,0,0,66,66
550,SS8,0.0,0.0,0.0,2,0,0,0,0,67,67
551,SS8,0.0,0.0,0.0,2,0,0,0,0,67,67
552,SS8,0.0,0.0,0.0,2,0,0,0,0,67,67
553,SS8,0.0,0.0,0.0,2,0,0,0,0,67,67
554,SS8,0.0,0.0,0.0,2,0,0,0,0,67,67
555,SS8,0.0,0.0,0.0,2,1,0,0,1,66,67
556,SS8,0.0,0.0,0.0,2,0,0,0,0,66,66
557,SS8,0.0,0.0,0.0,2,0,0,0,0,66,66
558,SS8,0.0,0.0,0.0,2,0,0,0,0,66,66
559,SS8,0.0,0.0,0.0,2,1,0,0,1,65,66
560,SS9,0.0,0.0,0.0,4,0,0,0,0,67,67
561,SS9,0.0,0.0,0.0,4,0,0,0,0,67,67
562,SS9,0.0,0.0,0.0,4,0,0,0,0,67,67
563,SS9,0.0,0.0,0.0,4,0,0,0,0,67,67
564,SS9,0.0,0.0,0.0,4,0,0,0,0,67,67
565,SS9,0.0,0.0,0.0,4,1,0,0,1,66,67
566,SS9,0.0,0.0,0.0,4,0,0,0,0,66,66
567,SS9,0.0,0.0,0.0,4,2,0,0,2,64,66
568,SS9,0.0,0.0,0.0,4,0,0,0,0,66,66
569,SS9,0.0,0.0,0.0,4,1,0,0,1,65,66
570,T1,0.0,0.0,0.0,16,1,0,0,1,66,67
571,T1,0.0,0.0,0.0,16,0,0,0,0,67,67
572,T1,0.0,0.0,0.0,16,3,0,0,3,64,67
573,T1,0.0,0.0,0.0,16,0,0,0,0,67,67
574,T1,0.0,0.0,0.0,16,3,0,0,3,64,67
575,T1,0.0,0.0,0.0,16,3,0,0,3,64,67
576,T1,0.0,0.0,0.0,16,0,0,0,0,66,66
577,T1,0.0,0.0,0.0,16,4,0,0,4,62,66
578,T1,0.0,0.0,0.0,16,1,0,0,1,65,66
579,T1,0.0,0.0,0.0,16,1,0,0,1,65,66
580,T2,0.0,0.0,0.0,4,0,0,0,0,67,67
581,T2,0.0,0.0,0.0,4,1,0,0,1,66,67
582,T2,0.0,0.0,0.0,4,0,0,0,0,67,67
583,T2,0.0,0.0,0.0,4,1,0,0,1,66,67
584,T2,0.0,0.0,0.0,4,0,0,0,0,67,67
585,T2,0.0,0.0,0.0,4,1,0,0,1,66,67
586,T2,0.0,0.0,0.0,4,0,0,0,0,66,66
587,T2,0.0,0.0,0.0,4,0,0,0,0,66,66
588,T2,0.0,0.0,0.0,4,1,0,0,1,65,66
589,T2,0.0,0.0,0.0,4,0,0,0,0,66,66
590,W2,0.0,0.0,0.0,3,0,0,0,0,67,67
591,W2,0.0,0.0,0.0,3,0,0,0,0,67,67
592,W2,0.0,0.0,0.0,3,0,0,0,0,67,67
593,W2,0.0,0.0,0.0,3,1,0,0,1,66,67
594,W2,0.0,0.0,0.0,3,1,0,0,1,66,67
595,W2,0.0,0.0,0.0,3,1,0,0,1,66,67
596,W2,0.0,0.0,0.0,3,0,0,0,0,66,66
597,W2,0.0,0.0,0.0,3,0,0,0,0,66,66
598,W2,0.0,0.0,0.0,3,0,0,0,0,66,66
599,W2,0.0,0.0,0.0,3,0,0,0,0,66,66
600,NB3,0.0,0.0,0.0,3,0,0,1,0,66,67
601,NB3,0.0,0.0,0.0,3,2,0,0,2,65,67
602,NB3,0.0,0.0,0.0,3,0,0,0,0,67,67
603,NB3,0.0,0.0,0.0,3,0,0,2,0,65,67
604,NB3,0.0,0.0,0.0,3,0,0,1,0,66,67
605,NB3,0.0,0.0,0.0,3,0,0,2,0,65,67
606,NB3,0.0,0.0,0.0,3,0,0,1,0,65,66
607,NB3,0.0,0.0,0.0,3,0,0,2,0,64,66
608,NB3,0.0,0.0,0.0,3,1,0,0,1,65,66
609,NB3,0.0,0.0,0.0,3,0,0,2,0,64,66
610,LI1F2,0.0,0.0,0.0,1,0,0,0,0,67,67
611,LI1F2,0.0,0.0,0.0,1,0,0,0,0,67,67
612,LI1F2,0.0,0.0,0.0,1,0,0,0,0,67,67
613,LI1F2,0.0,0.0,0.0,1,0,0,0,0,67,67
614,LI1F2,0.0,0.0,0.0,1,0,0,0,0,67,67
615,LI1F2,0.0,0.0,0.0,1,1,0,0,1,66,67
616,LI1F2,0.0,0.0,0.0,1,0,0,0,0,66,66
617,LI1F2,0.0,0.0,0.0,1,0,0,0,0,66,66
618,LI1F2,0.0,0.0,0.0,1,0,0,0,0,66,66
619,LI1F2,0.0,0.0,0.0,1,0,0,0,0,66,66
620,N1,0.0,0.0,0.0,1,0,0,0,0,67,67
621,N1,0.0,0.0,0.0,1,0,0,0,0,67,67
622,N1,0.0,0.0,0.0,1,0,0,0,0,67,67
623,N1,0.0,0.0,0.0,1,0,0,0,0,67,67
624,N1,0.0,0.0,0.0,1,1,0,0,1,66,67
625,N1,0.0,0.0,0.0,1,0,0,0,0,67,67
626,N1,0.0,0.0,0.0,1,0,0,0,0,66,66
627,N1,0.0,0.0,0.0,1,0,0,0,0,66,66
628,N1,0.0,0.0,0.0,1,0,0,0,0,66,66
629,N1,0.0,0.0,0.0,1,0,0,0,0,66,66
630,FP3,0.0,0.0,0.0,4,0,0,1,0,66,67
631,FP3,0.0,0.0,0.0,4,0,0,0,0,67,67
632,FP3,0.0,0.0,0.0,4,1,0,0,1,66,67
633,FP3,0.0,0.0,0.0,4,0,0,0,0,67,67
634,FP3,0.0,0.0,0.0,4,0,0,3,0,64,67
635,FP3,0.0,0.0,0.0,4,0,0,0,0,67,67
636,FP3,0.0,0.0,0.0,4,1,0,0,1,65,66
637,FP3,0.0,0.0,0.0,4,2,0,0,2,64,66
638,FP3,0.0,0.0,0.0,4,0,0,0,0,66,66
639,FP3,0.0,0.0,0.0,4,0,0,0,0,66,66
640,AP2,0.0,0.0,0.0,3,0,0,0,0,67,67
641,AP2,0.0,0.0,0.0,3,0,0,0,0,67,67
642,AP2,0.0,0.0,0.0,3,0,0,0,0,67,67
643,AP2,0.0,0.0,0.0,3,0,0,0,0,67,67
644,AP2,0.0,0.0,0.0,3,0,0,0,0,67,67
645,AP2,0.0,0.0,0.0,3,0,0,0,0,67,67
646,AP2,0.0,0.0,0.0,3,0,0,0,0,66,66
647,AP2,0.0,0.0,0.0,3,2,0,0,2,64,66
648,AP2,0.0,0.0,0.0,3,1,0,0,1,65,66
649,AP2,0.0,0.0,0.0,3,0,0,0,0,66,66
650,AR9,0.0,0.0,0.0,1,0,0,0,0,67,67
651,AR9,0.0,0.0,0.0,1,0,0,0,0,67,67
652,AR9,0.0,0.0,0.0,1,0,0,0,0,67,67
653,AR9,0.0,0.0,0.0,1,0,0,0,0,67,67
654,AR9,0.0,0.0,0.0,1,0,0,0,0,67,67
655,AR9,0.0,0.0,0.0,1,0,0,0,0,67,67
656,AR9,0.0,0.0,0.0,1,0,0,0,0,66,66
657,AR9,0.0,0.0,0.0,1,0,0,0,0,66,66
658,AR9,0.0,0.0,0.0,1,1,0,0,1,65,66
659,AR9,0.0,0.0,0.0,1,0,0,0,0,66,66
660,C1,0.0,0.0,0.0,1,0,0,0,0,67,67
661,C1,0.0,0.0,0.0,1,0,0,0,0,67,67
662,C1,0.0,0.0,0.0,1,0,0,0,0,67,67
663,C1,0.0,0.0,0.0,1,0,0,0,0,67,67
664,C1,0.0,0.0,0.0,1,0,0,0,0,67,67
665,C1,0.0,0.0,0.0,1,0,0,0,0,67,67
666,C1,0.0,0.0,0.0,1,1,0,0,1,65,66
667,C1,0.0,0.0,0.0,1,0,0,0,0,66,66
668,C1,0.0,0.0,0.0,1,0,0,0,0,66,66
669,C1,0.0,0.0,0.0,1,0,0,0,0,66,66
670,CC1,0.0,0.0,0.0,4,0,0,0,0,67,67
671,CC1,0.0,0.0,0.0,4,1,0,0,1,66,67
672,CC1,0.0,0.0,0.0,4,1,0,0,1,66,67
673,CC1,0.0,0.0,0.0,4,0,0,0,0,67,67
674,CC1,0.0,0.0,0.0,4,0,0,0,0,67,67
675,CC1,0.0,0.0,0.0,4,0,0,0,0,67,67
676,CC1,0.0,0.0,0.0,4,1,0,0,1,65,66
677,CC1,0.0,0.0,0.0,4,0,0,0,0,66,66
678,CC1,0.0,0.0,0.0,4,1,0,0,1,65,66
679,CC1,0.0,0.0,0.0,4,0,0,0,0,66,66
680,CC2,0.0,0.0,0.0,1,0,0,0,0,67,67
681,CC2,0.0,0.0,0.0,1,1,0,0,1,66,67
682,CC2,0.0,0.0,0.0,1,0,0,0,0,67,67
683,CC2,0.0,0.0,0.0,1,0,0,0,0,67,67
684,CC2,0.0,0.0,0.0,1,0,0,0,0,67,67
685,CC2,0.0,0.0,0.0,1,0,0,0,0,67,67
686,CC2,0.0,0.0,0.0,1,0,0,0,0,66,66
687,CC2,0.0,0.0,0.0,1,0,0,0,0,66,66
688,CC2,0.0,0.0,0.0,1,0,0,0,0,66,66
689,CC2,0.0,0.0,0.0,1,0,0,0,0,66,66
690,CC3,0.0,0.0,0.0,3,1,0,0,1,66,67
691,CC3,0.0,0.0,0.0,3,0,0,0,0,67,67
692,CC3,0.0,0.0,0.0,3,0,0,0,0,67,67
693,CC3,0.0,0.0,0.0,3,1,0,0,1,66,67
694,CC3,0.0,0.0,0.0,3,0,0,0,0,67,67
695,CC3,0.0,0.0,0.0,3,0,0,0,0,67,67
696,CC3,0.0,0.0,0.0,3,0,0,0,0,66,66
697,CC3,0.0,0.0,0.0,3,0,0,0,0,66,66
698,CC3,0.0,0.0,0.0,3,0,0,0,0,66,66
699,CC3,0.0,0.0,0.0,3,1,0,0,1,65,66
700,CM1,0.0,0.0,0.0,3,0,0,0,0,67,67
701,CM1,0.0,0.0,0.0,3,1,0,0,1,66,67
702,CM1,0.0,0.0,0.0,3,0,0,0,0,67,67
703,CM1,0.0,0.0,0.0,3,0,0,0,0,67,67
704,CM1,0.0,0.0,0.0,3,0,0,0,0,67,67
705,CM1,0.0,0.0,0.0,3,0,0,0,0,67,67
706,CM1,0.0,0.0,0.0,3,0,0,0,0,66,66
707,CM1,0.0,0.0,0.0,3,1,0,0,1,65,66
708,CM1,0.0,0.0,0.0,3,0,0,0,0,66,66
709,CM1,0.0,0.0,0.0,3,1,0,0,1,65,66
710,D2,0.0,0.0,0.0,10,0,0,11,0,56,67
711,D2,0.0,0.0,0.0,10,3,0,1,3,63,67
712,D2,0.0,0.0,0.0,10,0,0,6,0,61,67
713,D2,0.125,1.0,0.2222222222222222,10,1,1,7,0,59,67
714,D2,0.0,0.0,0.0,10,2,0,5,2,60,67
715,D2,0.0,0.0,0.0,10,1,0,3,1,63,67
716,D2,0.0,0.0,0.0,10,0,0,8,0,58,66
717,D2,0.0,0.0,0.0,10,0,0,3,0,63,66
718,D2,0.0,0.0,0.0,10,1,0,2,1,63,66
719,D2,0.0,0.0,0.0,10,2,0,0,2,64,66
720,D3,0.0,0.0,0.0,4,1,0,0,1,66,67
721,D3,0.0,0.0,0.0,4,0,0,0,0,67,67
722,D3,0.0,0.0,0.0,4,1,0,0,1,66,67
723,D3,0.0,0.0,0.0,4,0,0,0,0,67,67
724,D3,0.0,0.0,0.0,4,0,0,0,0,67,67
725,D3,0.0,0.0,0.0,4,1,0,0,1,66,67
726,D3,0.0,0.0,0.0,4,0,0,0,0,66,66
727,D3,0.0,0.0,0.0,4,1,0,0,1,65,66
728,D3,0.0,0.0,0.0,4,0,0,0,0,66,66
729,D3,0.0,0.0,0.0,4,0,0,0,0,66,66
730,E1,0.0,0.0,0.0,1,0,0,0,0,67,67
731,E1,0.0,0.0,0.0,1,0,0,0,0,67,67
732,E1,0.0,0.0,0.0,1,0,0,0,0,67,67
733,E1,0.0,0.0,0.0,1,0,0,0,0,67,67
734,E1,0.0,0.0,0.0,1,1,0,0,1,66,67
735,E1,0.0,0.0,0.0,1,0,0,0,0,67,67
736,E1,0.0,0.0,0.0,1,0,0,0,0,66,66
737,E1,0.0,0.0,0.0,1,0,0,0,0,66,66
738,E1,0.0,0.0,0.0,1,0,0,0,0,66,66
739,E1,0.0,0.0,0.0,1,0,0,0,0,66,66
740,F4,0.0,0.0,0.0,1,0,0,0,0,67,67
741,F4,0.0,0.0,0.0,1,0,0,0,0,67,67
742,F4,0.0,0.0,0.0,1,0,0,0,0,67,67
743,F4,0.0,0.0,0.0,1,0,0,0,0,67,67
744,F4,0.0,0.0,0.0,1,0,0,0,0,67,67
745,F4,0.0,0.0,0.0,1,0,0,0,0,67,67
746,F4,0.0,0.0,0.0,1,0,0,0,0,66,66
747,F4,0.0,0.0,0.0,1,0,0,0,0,66,66
748,F4,0.0,0.0,0.0,1,1,0,0,1,65,66
749,F4,0.0,0.0,0.0,1,0,0,0,0,66,66
750,F6,0.0,0.0,0.0,10,0,0,0,0,67,67
751,F6,0.0,0.0,0.0,10,2,0,5,2,60,67
752,F6,0.0,0.0,0.0,10,2,0,0,2,65,67
753,F6,0.0,0.0,0.0,10,0,0,0,0,67,67
754,F6,0.0,0.0,0.0,10,0,0,6,0,61,67
755,F6,0.0,0.0,0.0,10,3,0,1,3,63,67
756,F6,0.0,0.0,0.0,10,1,0,0,1,65,66
757,F6,0.0,0.0,0.0,10,1,0,3,1,62,66
758,F6,0.0,0.0,0.0,10,1,0,3,1,62,66
759,F6,0.0,0.0,0.0,10,0,0,4,0,62,66
760,FC1,0.0,0.0,0.0,1,0,0,0,0,67,67
761,FC1,0.0,0.0,0.0,1,0,0,0,0,67,67
762,FC1,0.0,0.0,0.0,1,0,0,0,0,67,67
763,FC1,0.0,0.0,0.0,1,0,0,0,0,67,67
764,FC1,0.0,0.0,0.0,1,0,0,0,0,67,67
765,FC1,0.0,0.0,0.0,1,0,0,0,0,67,67
766,FC1,0.0,0.0,0.0,1,0,0,0,0,66,66
767,FC1,0.0,0.0,0.0,1,1,0,0,1,65,66
768,FC1,0.0,0.0,0.0,1,0,0,0,0,66,66
769,FC1,0.0,0.0,0.0,1,0,0,0,0,66,66
770,FP4,0.0,0.0,0.0,2,1,0,0,1,66,67
771,FP4,0.0,0.0,0.0,2,0,0,0,0,67,67
772,FP4,0.0,0.0,0.0,2,0,0,0,0,67,67
773,FP4,0.0,0.0,0.0,2,0,0,0,0,67,67
774,FP4,0.0,0.0,0.0,2,0,0,0,0,67,67
775,FP4,0.0,0.0,0.0,2,0,0,0,0,67,67
776,FP4,0.0,0.0,0.0,2,0,0,0,0,66,66
777,FP4,0.0,0.0,0.0,2,0,0,0,0,66,66
778,FP4,0.0,0.0,0.0,2,0,0,0,0,66,66
779,FP4,0.0,0.0,0.0,2,1,0,0,1,65,66
780,MM8,0.0,0.0,0.0,8,1,0,0,1,66,67
781,MM8,0.0,0.0,0.0,8,0,0,0,0,67,67
782,MM8,0.0,0.0,0.0,8,2,0,0,2,65,67
783,MM8,0.0,0.0,0.0,8,1,0,0,1,66,67
784,MM8,0.0,0.0,0.0,8,2,0,0,2,65,67
785,MM8,0.0,0.0,0.0,8,0,0,0,0,67,67
786,MM8,0.0,0.0,0.0,8,0,0,0,0,66,66
787,MM8,0.0,0.0,0.0,8,0,0,0,0,66,66
788,MM8,0.0,0.0,0.0,8,0,0,0,0,66,66
789,MM8,0.0,0.0,0.0,8,2,0,0,2,64,66
790,H1,0.0,0.0,0.0,1,0,0,0,0,67,67
791,H1,0.0,0.0,0.0,1,0,0,0,0,67,67
792,H1,0.0,0.0,0.0,1,0,0,0,0,67,67
793,H1,0.0,0.0,0.0,1,0,0,0,0,67,67
794,H1,0.0,0.0,0.0,1,1,0,0,1,66,67
795,H1,0.0,0.0,0.0,1,0,0,0,0,67,67
796,H1,0.0,0.0,0.0,1,0,0,0,0,66,66
797,H1,0.0,0.0,0.0,1,0,0,0,0,66,66
798,H1,0.0,0.0,0.0,1,0,0,0,0,66,66
799,H1,0.0,0.0,0.0,1,0,0,0,0,66,66
800,H2,0.0,0.0,0.0,5,0,0,0,0,67,67
801,H2,0.0,0.0,0.0,5,1,0,0,1,66,67
802,H2,0.0,0.0,0.0,5,1,0,0,1,66,67
803,H2,0.0,0.0,0.0,5,0,0,0,0,67,67
804,H2,0.0,0.0,0.0,5,1,0,0,1,66,67
805,H2,0.0,0.0,0.0,5,0,0,0,0,67,67
806,H2,0.0,0.0,0.0,5,0,0,0,0,66,66
807,H2,0.0,0.0,0.0,5,1,0,0,1,65,66
808,H2,0.0,0.0,0.0,5,1,0,0,1,65,66
809,H2,0.0,0.0,0.0,5,0,0,0,0,66,66
810,H3,0.0,0.0,0.0,2,0,0,0,0,67,67
811,H3,0.0,0.0,0.0,2,0,0,0,0,67,67
812,H3,0.0,0.0,0.0,2,0,0,0,0,67,67
813,H3,0.0,0.0,0.0,2,0,0,0,0,67,67
814,H3,0.0,0.0,0.0,2,0,0,0,0,67,67
815,H3,0.0,0.0,0.0,2,0,0,0,0,67,67
816,H3,0.0,0.0,0.0,2,0,0,0,0,66,66
817,H3,0.0,0.0,0.0,2,1,0,0,1,65,66
818,H3,0.0,0.0,0.0,2,0,0,0,0,66,66
819,H3,0.0,0.0,0.0,2,1,0,0,1,65,66
820,I2,0.0,0.0,0.0,2,0,0,0,0,67,67
821,I2,0.0,0.0,0.0,2,0,0,0,0,67,67
822,I2,0.0,0.0,0.0,2,0,0,0,0,67,67
823,I2,0.0,0.0,0.0,2,0,0,0,0,67,67
824,I2,0.0,0.0,0.0,2,1,0,0,1,66,67
825,I2,0.0,0.0,0.0,2,0,0,0,0,67,67
826,I2,0.0,0.0,0.0,2,0,0,0,0,66,66
827,I2,0.0,0.0,0.0,2,1,0,0,1,65,66
