,Label,Precision,Recall,F-Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count
66,CC3,0.0,0.0,0.0,3,0.3,0.0,0.0,0.3,66.3,66.6
67,CC2,0.0,0.0,0.0,1,0.1,0.0,0.0,0.1,66.5,66.6
68,CC1,0.0,0.0,0.0,4,0.4,0.0,0.1,0.4,66.1,66.6
69,C1,0.0,0.0,0.0,1,0.1,0.0,0.1,0.1,66.4,66.6
70,AR9,0.0,0.0,0.0,1,0.1,0.0,0.1,0.1,66.4,66.6
71,AP3,0.0,0.0,0.0,5,0.5,0.0,0.1,0.5,66.0,66.6
72,AP2,0.0,0.0,0.0,3,0.3,0.0,0.1,0.3,66.2,66.6
73,FC1,0.0,0.0,0.0,1,0.1,0.0,0.1,0.1,66.4,66.6
74,FP1,0.0,0.0,0.0,20,2.0,0.0,0.5,2.0,64.1,66.6
75,FP2,0.0,0.0,0.0,15,1.5,0.0,0.0,1.5,65.1,66.6
76,I6,0.0,0.0,0.0,40,4.0,0.0,0.2,4.0,62.4,66.6
77,LL1,0.0,0.0,0.0,5,0.5,0.0,0.1,0.5,66.0,66.6
78,LITERACY,0.0,0.0,0.0,2,0.2,0.0,0.0,0.2,66.4,66.6
79,AP1,0.0,0.0,0.0,2,0.2,0.0,0.1,0.2,66.3,66.6
80,L7,0.0,0.0,0.0,1,0.1,0.0,0.1,0.1,66.4,66.6
81,L3,0.0,0.0,0.0,1,0.1,0.0,0.1,0.1,66.4,66.6
82,L12,0.0,0.0,0.0,7,0.7,0.0,0.0,0.7,65.9,66.6
83,I8,0.0,0.0,0.0,22,2.2,0.0,0.3,2.2,64.1,66.6
84,I5,0.0,0.0,0.0,17,1.7,0.0,0.1,1.7,64.8,66.6
85,FP3,0.0,0.0,0.0,4,0.4,0.0,0.1,0.4,66.1,66.6
86,I3,0.0,0.0,0.0,10,1.0,0.0,0.3,1.0,65.3,66.6
87,I2,0.0,0.0,0.0,2,0.2,0.0,0.1,0.2,66.3,66.6
88,H3,0.0,0.0,0.0,2,0.2,0.0,0.0,0.2,66.4,66.6
89,H2,0.0,0.0,0.0,5,0.5,0.0,0.1,0.5,66.0,66.6
90,H1,0.0,0.0,0.0,1,0.1,0.0,0.0,0.1,66.5,66.6
91,FP6,0.0,0.0,0.0,14,1.4,0.0,0.2,1.4,65.0,66.6
92,FP4,0.0,0.0,0.0,2,0.2,0.0,0.1,0.2,66.3,66.6
93,W3,0.0,0.0,0.0,1,0.1,0.0,0.1,0.1,66.4,66.6
